"articleDate","articleName","articleSource","articleLink"
"2017-08-23","【媒體報導】【壹週刊】力挺2025非核家園　綠能專家呼籲電力應分散風險","壹週刊","https://www2.nchu.edu.tw/news-detail/id/40921"
"2017-08-23","【媒體報導】學者觀點／農藥太好買？ 恐還有未爆蛋！","聯合報","https://www2.nchu.edu.tw/news-detail/id/40920"
"2017-08-22","【公關組】牛樟芝成份安卓錠C 可預防高血糖所引起的相關疾病","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40907"
"2017-08-22","【媒體報導】興大學者 林耀東、謝慶昌 傑出農業專家","中國時報","https://www2.nchu.edu.tw/news-detail/id/40911"
"2017-08-22","【媒體報導】受邀世大運開幕 太極門弟子感動落淚這樣說…","自由時報","https://www2.nchu.edu.tw/news-detail/id/40909"
"2017-08-22","【媒體報導】芬普尼可能被當環境用藥噴灑 蛋雞吸收致殘留在雞蛋","聯合報","https://www2.nchu.edu.tw/news-detail/id/40908"
"2017-08-21","【媒體報導】好近！猛禽大冠鷲降臨新化林場 遊客驚喜","聯合報","https://www2.nchu.edu.tw/news-detail/id/40892"
"2017-08-21","【媒體報導】中印邊界對峙　學者：北京恐錯估印度情勢","NOW news 今日新聞","https://www2.nchu.edu.tw/news-detail/id/40895"
"2017-08-21","【媒體報導】中興大學校友會26日歡慶45周年","大紀元","https://www2.nchu.edu.tw/news-detail/id/40894"
"2017-08-21","【媒體報導】昨世大運開幕台北臭氧空污紅害　學者：丟臉","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40893"
"2017-08-21","【學生投稿】自由廣場》SOP就這樣？ 柯P道歉吧！","自由時報","https://www2.nchu.edu.tw/news-detail/id/40891"
"2017-08-21","【媒體報導】啜新化林場「森林咖啡」 坐擁桃花心木森林","聯合報","https://www2.nchu.edu.tw/news-detail/id/40890"
"2017-08-18","【公關組】興大行銷系魯真主任榮獲Emerald Publishing卓越獎之高度推薦獎","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40870"
"2017-08-18","【媒體報導】保護石虎只能放慢車速？機械系貓奴教授的秘密計畫！","泛科學","https://www2.nchu.edu.tw/news-detail/id/40869"
"2017-08-18","【媒體報導】電動車發展循環經濟 有助回饋發電","中國時報","https://www2.nchu.edu.tw/news-detail/id/40863"
"2017-08-18","【媒體報導】「農林漁牧不分家」 教授力主林業系統留在農業部","聯合報","https://www2.nchu.edu.tw/news-detail/id/40864"
"2017-08-18","【學者評論】許志義》小環節 大事故","中國時報","https://www2.nchu.edu.tw/news-detail/id/40861"
"2017-08-18","【媒體報導】首支防疫海豹部隊 成軍","中國時報","https://www2.nchu.edu.tw/news-detail/id/40862"
"2017-08-17","【公關組】興大林耀東、謝慶昌 榮獲十大傑出農業專家","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40860"
"2017-08-17","【公關組】電動車論壇興大登場 台美日產學界同交流","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40859"
"2017-08-16","【媒體報導】中油疏失致停電 學者：未把發電當作責任","自由時報","https://www2.nchu.edu.tw/news-detail/id/40848"
"2017-08-16","【媒體報導】興大實驗 苦茶油可減緩急性胃黏膜損傷","中央社","https://www2.nchu.edu.tw/news-detail/id/40851"
"2017-08-15","【公關組】喝酒礙胃 興大實驗：苦茶油可減緩急性胃黏膜損傷","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40841"
"2017-08-14","【媒體報導】學者籲吳加碼「一中內涵不變」","中國時報","https://www2.nchu.edu.tw/news-detail/id/40837"
"2017-08-14","【媒體報導】用捕蚊燈仍被叮　原來不能這樣用","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40838"
"2017-08-14","【學者評論】金正恩穩賺不賠","中國時報","https://www2.nchu.edu.tw/news-detail/id/40836"
"2017-08-14","【媒體報導】為樟樹減壓 集集綠色隧道縮路幅","聯合報","https://www2.nchu.edu.tw/news-detail/id/40835"
"2017-08-14","【媒體報導】欣賞大王蓮之美 一起去水上漂吧！","台灣英文新聞","https://www2.nchu.edu.tw/news-detail/id/40839"
"2017-08-11","【媒體報導】興大3校研究 紫砂與朱泥壺泡烏龍最好喝","聯合報","https://www2.nchu.edu.tw/news-detail/id/40803"
"2017-08-11","【媒體報導】讓無線充電更便利 提高電動車接受度","DIGITIMES","https://www2.nchu.edu.tw/news-detail/id/40805"
"2017-08-11","【媒體報導】興大開辦運動塑身班 8成教職員減重成功","中央社","https://www2.nchu.edu.tw/news-detail/id/40796"
"2017-08-11","【公關組】三校研究：紫砂壺泡烏龍茶　好喝健康","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40798"
"2017-08-10","【學者評論】缺電救急 加碼「需量競價」","聯合報","https://www2.nchu.edu.tw/news-detail/id/40797"
"2017-08-09","【媒體報導】研究撲殺病媒蚊 南高首度將設室內誘殺桶","聯合報","https://www2.nchu.edu.tw/news-detail/id/40790"
"2017-08-09","【媒體報導】新南向政策 學者：台灣優勢在軟實力","中央社","https://www2.nchu.edu.tw/news-detail/id/40788"
"2017-08-09","【學生投稿】自由廣場》談談「姿勢份子」柯文哲","自由時報","https://www2.nchu.edu.tw/news-detail/id/40789"
"2017-08-08","【公關組】健康動起來 興大首辦教職員運動塑身班","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40783"
"2017-08-08","【學者評論】超A評論》土方十四郎與雜魚美乃滋狂熱者宣言","自由時報","https://www2.nchu.edu.tw/news-detail/id/40772"
"2017-08-08","【媒體報導】中興應用經濟系所慶誌 邀請老友漫遊台中 回家坐坐","中央社","https://www2.nchu.edu.tw/news-detail/id/40744"
"2017-08-08","【媒體報導】副總統肯定同濟會 頒獎鼓勵農業專家","新唐人亞太台","https://www2.nchu.edu.tw/news-detail/id/40778"
"2017-08-07","【媒體報導】張凱銘語中評：特朗普為何刻意操作中國議題","中評社","https://www2.nchu.edu.tw/news-detail/id/40773"
"2017-08-02","【公關組】興大暑期社區志工服務  頂橋仔新公地大掃除","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40713"
"2017-08-02","【公關組】新卸任主管交接 薛校長期許：使命感、責任心、勇於任事","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40738"
"2017-08-02","【學生投稿】自由廣場》〈青年論政〉台北，誰的主場？","自由時報","https://www2.nchu.edu.tw/news-detail/id/40735"
"2017-08-01","【學者評論】自由廣場》總統，請替台灣換新衣！","自由時報","https://www2.nchu.edu.tw/news-detail/id/40731"
"2017-08-01","【學生投稿】觀點投書：比狼師更可怕的是背後「師師相護」的體制","風傳媒","https://www2.nchu.edu.tw/news-detail/id/40730"
"2017-07-31","【媒體報導】林佳龍感謝中科帶來人口成長與經濟貢獻","中國時報","https://www2.nchu.edu.tw/news-detail/id/40725"
"2017-07-31","【媒體報導】金門小確幸 寵物健診「現賺900元」","自由時報","https://www2.nchu.edu.tw/news-detail/id/40724"
"2017-07-27","【媒體報導】晶格的微觀世界 有如萬花筒般美麗","國立教育廣播電台","https://www2.nchu.edu.tw/news-detail/id/40708"
"2017-07-27","【媒體報導】博士生製茶創業 2年投資百萬","聯合報","https://www2.nchu.edu.tw/news-detail/id/40706"
"2017-07-27","【媒體報導】興大50年舊系館變身 成師生創業的「興創基地」","自由時報","https://www2.nchu.edu.tw/news-detail/id/40705"
"2017-07-27","【EMBA校友專訪】大里仁愛醫院郭振華院長 打造屯區健康安全網","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40699"
"2017-07-27","【媒體公關組】興大興創基地開幕啟用 助創客圓夢","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40698"
"2017-07-27","【媒體報導】深耕農業、攜手產業 百年農校蛻變起飛","遠見雜誌","https://www2.nchu.edu.tw/news-detail/id/40663"
"2017-07-26","【媒體報導】興大校友劉榮庭 獲港獎學金赴美深造","青年日報","https://www2.nchu.edu.tw/news-detail/id/40694"
"2017-07-26","【媒體報導】中興大學教你輕鬆成為平衡大師","國立教育廣播電台","https://www2.nchu.edu.tw/news-detail/id/40696"
"2017-07-26","【媒體報導】大樹國小搶救百年樟樹 學童希望「樹爺爺」健康活著","聯合報","https://www2.nchu.edu.tw/news-detail/id/40673"
"2017-07-24","【媒體公關組】興大材料系劉榮庭 獲蔣震基金會5萬美元獎學金","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40676"
"2017-07-24","【媒體報導】立委名額中區公聽會 多數建議採第7屆","中央社","https://www2.nchu.edu.tw/news-detail/id/40674"
"2017-07-24","【學者評論】蔡東杰》一帶一路 中印導火線","中國時報","https://www2.nchu.edu.tw/news-detail/id/40671"
"2017-07-24","【媒體報導】故事》這名日本男大生因病退出校外教學，卻反而幸運躲過霧社事件的死劫！","自由時報","https://www2.nchu.edu.tw/news-detail/id/40672"
"2017-07-22","【媒體報導】溪頭米堤關懷偏鄉學童英文 開辦暑期輔導班","Hi-Net新聞","https://www2.nchu.edu.tw/news-detail/id/40627"
"2017-07-22","【學者評論】莊秉潔；捷運真的會虧到不省人事？","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40661"
"2017-07-22","【媒體報導】玉山論壇 學者︰須展現台灣軟實力","自由時報","https://www2.nchu.edu.tw/news-detail/id/40659"
"2017-07-22","【媒體報導】全台大學排行榜出爐！就業出路最熱門的大學是？","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40662"
"2017-07-21","【學者評論】名家觀點／台灣競爭力還在「敘事」中","經濟日報","https://www2.nchu.edu.tw/news-detail/id/40660"
"2017-07-21","【媒體報導】蔡東纂教授講授火龍果種植技術 「農業大學堂」座無虛席","新浪新聞","https://www2.nchu.edu.tw/news-detail/id/40625"
"2017-07-14","【學者評論】政府加把勁！我們需要食藥國家級實驗大樓","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40623"
"2017-07-14","【媒體報導】〈中部〉明年南投燈會 埔里首設水上燈區","自由時報","https://www2.nchu.edu.tw/news-detail/id/40624"
"2017-07-14","【媒體報導】亞利桑那海外營隊 授旗15日出發","中央通訊社","https://www2.nchu.edu.tw/news-detail/id/40622"
"2017-07-14","【媒體報導】中興大學教職員訪華中 2校締結策略聯盟","星洲日報","https://www2.nchu.edu.tw/news-detail/id/40618"
"2017-07-13","【媒體報導】赴星國參加世界合唱大賽 興大附中拿下青年混聲冠軍","自由時報","https://www2.nchu.edu.tw/news-detail/id/40616"
"2017-07-13","【媒體公關組】亞利桑那海外暑期營隊 興大7/13授旗","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40614"
"2017-07-12"," 【媒體報導】越南6大專生洄游美國16學院生見學 台灣農村發展與國際接軌","教育廣播","https://www2.nchu.edu.tw/news-detail/id/40578"
"2017-07-11","【媒體報導】你的觀念對了嗎？　森林要砍才是「真環保」","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40589"
"2017-07-11","【學生投稿】〈青年論政〉笑看洗腦專家新課綱前崩潰","自由時報","https://www2.nchu.edu.tw/news-detail/id/40590"
"2017-07-10","【學者評論】日對中有點硬又不敢太硬","中國時報","https://www2.nchu.edu.tw/news-detail/id/40586"
"2017-07-10","【媒體報導】大王蓮 為何能承重？","聯合報","https://www2.nchu.edu.tw/news-detail/id/40587"
"2017-07-10","【媒體報導】驚！日本進口貨比台灣本產還便宜1/3","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40585"
"2017-07-10","【媒體報導】避免被小黑蚊叮 就是積極防治","聯合報","https://www2.nchu.edu.tw/news-detail/id/40579"
"2017-07-06","【媒體公關組】興大光電所師生榮獲IEEE PVSC最佳海報獎","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40563"
"2017-07-06","【媒體公關組】大學出版聯盟進駐誠品R79","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40564"
"2017-07-06","【學者評論】金正恩以小搏大的謀略","中國時報","https://www2.nchu.edu.tw/news-detail/id/40562"
"2017-07-05","【媒體報導】台灣最佳大學50強出爐！ 校長齊呼籲解禁學費凍漲","遠見","https://www2.nchu.edu.tw/news-detail/id/40552"
"2017-07-05","【媒體公關組】遠見調查 興大獲選百年老校成功翻轉典範","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40545"
"2017-07-05","【學者評論】把綠電變便宜…要三管齊下","經濟日報","https://www2.nchu.edu.tw/news-detail/id/40542"
"2017-07-05","【媒體報導】梨塗生長激素 台中農業局長：無害安心吃","自由時報","https://www2.nchu.edu.tw/news-detail/id/40541"
"2017-07-04","【媒體報導】興大獸醫學院超酷 到蒙古幫駱駝氂牛看診","中央社","https://www2.nchu.edu.tw/news-detail/id/40526"
"2017-07-03","【學者評論】觀塘是北部接收站最不安全場址","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40522"
"2017-07-03","【媒體報導】瓦楞紙變身穿山甲、石虎 淺山生物保育特展開跑","自由時報","https://www2.nchu.edu.tw/news-detail/id/40521"
"2017-07-03","【媒體報導】「如骨質疏鬆」3神木相繼傾塌","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40524"
"2017-07-03","【媒體報導】環保衛生紙送驗 雙酚Ａ零檢出","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40523"
"2017-07-03","【媒體公關組】興大與蒙古國立生科大學合作 學生可望出診駱駝","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40519"
"2017-07-03","【媒體報導】劉克襄興大湖畔開講：在湖畔他遇到鳥界周杰倫、林宥嘉","中時電子報","https://www2.nchu.edu.tw/news-detail/id/40514"
"2017-07-03","【媒體報導】中台灣首屈一指　2017中都咖啡總評鑑活動盛大登場","中央網路報","https://www2.nchu.edu.tw/news-detail/id/40515"
"2017-07-03","【媒體報導】玉山傑出管理人才獎學金 受理報名","聯合財經網","https://www2.nchu.edu.tw/news-detail/id/40517"
"2017-07-02","【媒體公關組】大手牽小手  興大、和平國小圓夢環島團出發","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40513"
"2017-06-30","【媒體報導】旭泰科技論文獎 報名倒計時","經濟日報","https://www2.nchu.edu.tw/news-detail/id/40512"
"2017-06-30","【學者評論】南亞觀察》日本政府開發援助計畫在南亞各國執行簡介","自由時報","https://www2.nchu.edu.tw/news-detail/id/40509"
"2017-06-30","【媒體報導】世界衛生大會臺灣青年團 參與WHA週邊會議 另類國民外交成功出擊","大成報","https://www2.nchu.edu.tw/news-detail/id/40508"
"2017-06-30","【媒體報導】創業基地暖身 興大開設木作課舊椅再生","勁報","https://www2.nchu.edu.tw/news-detail/id/40482"
"2017-06-29","【媒體報導】工具機董座夢想成真 台灣荔枝躍上新加坡","自由時報","https://www2.nchu.edu.tw/news-detail/id/40483"
"2017-06-29","【學者評論】行動裝置下 自我揭露的大數據","聯合報","https://www2.nchu.edu.tw/news-detail/id/40498"
"2017-06-29","【學者評論】南亞觀察》淺談印度的糧食政策","自由時報","https://www2.nchu.edu.tw/news-detail/id/40497"
"2017-06-29","【媒體報導】美光基金會贊助興大工學院專題競賽","勁報","https://www2.nchu.edu.tw/news-detail/id/40496"
"2017-06-29","【媒體公關組】世界衛生大會台灣青年團 參與WHA週邊會議","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40491"
"2017-06-28","【媒體報導】深化兩岸交流 閩推博士後計畫","聯合報","https://www2.nchu.edu.tw/news-detail/id/40466"
"2017-06-28","【媒體報導】臺中榮服處助退役官兵培養技能","青年日報","https://www2.nchu.edu.tw/news-detail/id/40467"
"2017-06-28","【媒體公關組】美光基金會贊助興大工學院專題競賽","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40478"
"2017-06-27","【媒體公關組】創業基地暖身  興大開設木作課舊椅再生","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40471"
"2017-06-27","【媒體報導】台中榮總聯合九所院校 舉行成果發表會","經濟日報","https://www2.nchu.edu.tw/news-detail/id/40465"
"2017-06-26","【媒體報導】學者：理性運用兼顧保育生態","中國時報","https://www2.nchu.edu.tw/news-detail/id/40457"
"2017-06-26","【媒體報導】台電董事改選 「擁核」退「綠電」上","自由時報","https://www2.nchu.edu.tw/news-detail/id/40456"
"2017-06-21","【媒體報導】農業是生態正義 植病俠醫蔡東纂 助農友成「持地菩薩」","上下游","https://www2.nchu.edu.tw/news-detail/id/40422"
"2017-06-21","【媒體報導】蟲蟲愛啃木材 彰化教導老屋「保健」","聯合報","https://www2.nchu.edu.tw/news-detail/id/40421"
"2017-06-20","【媒體報導】台電加羅林魚木繁盛之下 埋著天人永隔的師徒情","聯合報","https://www2.nchu.edu.tw/news-detail/id/40411"
"2017-06-20","【媒體報導】住木造屋可以活比較久　原因就是這個","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40413"
"2017-06-20","【學者評論】美中再度共管台海","中國時報","https://www2.nchu.edu.tw/news-detail/id/40412"
"2017-06-19","【媒體報導】愛情片最萌身高差 校園景點引熱議","中央社","https://www2.nchu.edu.tw/news-detail/id/40403"
"2017-06-19","【媒體報導】興大啟動萌芽創投 王國雄號召校友資助","新唐人電視台","https://www2.nchu.edu.tw/news-detail/id/40369"
"2017-06-19","【媒體報導】中興湖文學獎 發掘文壇新秀","勁報","https://www2.nchu.edu.tw/news-detail/id/40401"
"2017-06-16","【媒體公關組】中興湖文學獎  發掘文壇新秀","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40387"
"2017-06-16","【媒體公關組】電影《最萌身高差》取景興大 校園景點夯","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40386"
"2017-06-14","【媒體報導】夏日防蚊大作戰！ B群加水、麻油抹手其實無效","自由時報","https://www2.nchu.edu.tw/news-detail/id/40371"
"2017-06-13","【媒體公關組】興大啟動萌芽創投 王國雄號召校友集資助創業","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40361"
"2017-06-12","【學生投稿】自由廣場》他的心，他的眼，看見台灣","自由時報","https://www2.nchu.edu.tw/news-detail/id/40349"
"2017-06-12","【媒體報導】勤益科大、興大畢業典禮 蔡其昌勉勵畢業生","中國時報","https://www2.nchu.edu.tw/news-detail/id/40348"
"2017-06-10","【媒體公關組】興大畢典  薛富盛期許畢業生熱忱、專注與毅力","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40346"
"2017-06-09","【媒體報導】小花蔓澤蘭醋液 可防蚊除青苔 專家：毒草變黃金 成效會更好","聯合報","https://www2.nchu.edu.tw/news-detail/id/40335"
"2017-06-09","【媒體報導】不能拍的蟲小心皮膚爛掉 你知道怎麼「驅蟲」避凶嗎","聯合報","https://www2.nchu.edu.tw/news-detail/id/40339"
"2017-06-09","【媒體報導】台電董事大風吹 董總將留任","聯合報","https://www2.nchu.edu.tw/news-detail/id/40338"
"2017-06-09","【媒體報導】2大學學院院長黃宗成、吳佩玲 同獲Emerald卓越論文獎","經濟日報","https://www2.nchu.edu.tw/news-detail/id/40337"
"2017-06-07","【媒體報導】中部企業家求知若渴 EMBA進修發燒","工商時報","https://www2.nchu.edu.tw/news-detail/id/40316"
"2017-06-07","【媒體報導】興大「興傳好歌」民歌演唱會 熱情開唱","經濟日報","https://www2.nchu.edu.tw/news-detail/id/40314"
"2017-06-07","【媒體公關組】台電開放資料創意競賽  興大產業發展中心獲二銅二佳作","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40310"
"2017-06-07","【媒體報導】讀這個系以後要幹嘛？「植醫」準備翻身了","自由時報","https://www2.nchu.edu.tw/news-detail/id/40307"
"2017-06-06","【媒體公關組】興大「興傳好歌」民歌演唱會 萬芳、林隆璇熱情開唱","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40299"
"2017-06-05","【媒體報導】雨災後登革熱蠢動　趕快清積水容器滅蚊","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40272"
"2017-06-05","【媒體報導】興大學生創發成果展 團隊交流分享心得","中央社","https://www2.nchu.edu.tw/news-detail/id/40268"
"2017-06-05","【媒體報導】農損近6千萬 主婦怨葉菜飆漲2倍","自由時報","https://www2.nchu.edu.tw/news-detail/id/40270"
"2017-06-03","【媒體公關組】興大舉辦學生創發成果展  十組團隊交流","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40249"
"2017-06-02","【學者評論】自由廣場》外資會怎麼看台新案？","自由時報","https://www2.nchu.edu.tw/news-detail/id/40240"
"2017-06-02","【媒體報導】狂犬病鼬獾案例增加 學者籲加強防疫","中央社","https://www2.nchu.edu.tw/news-detail/id/40241"
"2017-06-02","【媒體報導】台日歐美名作齊聚！真相只有一個？「推理文學在台灣」特展","中國時報","https://www2.nchu.edu.tw/news-detail/id/40239"
"2017-06-01","【媒體報導】才不是垃圾！找對方法　農業廢棄物變資源","TVBS新聞","https://www2.nchu.edu.tw/news-detail/id/40227"
"2017-06-01","【媒體報導】興大景觀學程「島語」畢展 聆聽「島的聲音」","聯合報","https://www2.nchu.edu.tw/news-detail/id/40226"
"2017-05-31","【媒體公關組】興大景觀學程「島語」畢業展 中市府今開展","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40221"
"2017-05-31","【媒體報導】陸學者：兩岸隱然朝向「對抗」演變趨勢","聯合報","https://www2.nchu.edu.tw/news-detail/id/40217"
"2017-05-31","【媒體報導】兩岸/蔡東杰：兩岸隱然向對抗演變趨勢","中央社","https://www2.nchu.edu.tw/news-detail/id/40211"
"2017-05-31","【媒體報導】兩岸/袁鶴齡：蔡想從世界走向北京走不通","中央社","https://www2.nchu.edu.tw/news-detail/id/40216"
"2017-05-31","【媒體報導】蔡明彥：深化二軌對話 全面與國際交流","自由時報","https://www2.nchu.edu.tw/news-detail/id/40210"
"2017-05-31","【媒體報導】川普金正恩習近平的博弈 東北亞新變局","中央社","https://www2.nchu.edu.tw/news-detail/id/40209"
"2017-05-31","【媒體報導】自古男男史料多 兩岸學者鑽研深","旺報","https://www2.nchu.edu.tw/news-detail/id/40208"
"2017-05-31","【媒體報導】暖男退伍200童淚崩 他說：遺憾沒大哭","中央社","https://www2.nchu.edu.tw/news-detail/id/40206"
"2017-05-31","【媒體報導】南投埔里 騎單車探祕境","蘋果日報","https://www2.nchu.edu.tw/news-detail/id/40203"
"2017-05-26","【媒體報導】總統府新人事 興大教授蔡明彥接國安會副秘書長","聯合報","https://www2.nchu.edu.tw/news-detail/id/40196"
"2017-05-26","【媒體公關組】永信李天德醫藥科技獎 興大獲兩項傑出論文","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40188"
"2017-05-26","【媒體報導】讚! 小鋁罐大妙用 可有效分離水中砷毒 鋁片+酸液丟水中 氧化還原反應分離砷 興大團隊研究分離水中砷 有效遏止烏腳病","台視新聞","https://www2.nchu.edu.tw/news-detail/id/40184"
"2017-05-26","【媒體報導】后里運動公園百年老楓染病 樹專家對症下藥","自由時報","https://www2.nchu.edu.tw/news-detail/id/40183"
"2017-05-25","【媒體公關組】惠蓀林場「2017暑假森林探索營」 開始報名","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40177"
"2017-05-25","【媒體報導】世界烏龜日 興大、日月光守護食蛇龜","經濟日報","https://www2.nchu.edu.tw/news-detail/id/40167"
"2017-05-24","【媒體公關組】興大「生物地叨位」生科週 揭密生物地理學奧秘","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40172"
"2017-05-24","【媒體報導】興大攜手雲林縣 聚焦綠能新農業","工商時報","https://www2.nchu.edu.tw/news-detail/id/40152"
"2017-05-24","【學者評論】如果「一帶一路」是檔股票…","經濟日報","https://www2.nchu.edu.tw/news-detail/id/40169"
"2017-05-24","【媒體報導】捕蚊神器怎麼放？專家：離地50公分最有效","自由時報","https://www2.nchu.edu.tw/news-detail/id/40168"
"2017-05-23","【媒體公關組】523世界烏龜日  興大食蛇龜保育團隊與日月光共同守護臺灣龜寶","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40160"
"2017-05-23","【學者評論】袁鶴齡答中評：吳敦義應速明確宣示兩岸政策","中評社","https://www2.nchu.edu.tw/news-detail/id/40150"
"2017-05-22","【媒體公關組】興大、雲林縣府策略聯盟 聚焦綠能與農業","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40126"
"2017-05-22","【媒體公關組】陳榮治教授興大演講  源於人心的醫療生技","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40127"
"2017-05-22","【媒體報導】興大復蟲者聯盟 一窺蟑螂平復小蜂秘密","中央社","https://www2.nchu.edu.tw/news-detail/id/40125"
"2017-05-22","【媒體報導】〈台北都會〉蝙蝠銳減 瑞芳蝙蝠洞議員促設保護區","自由時報","https://www2.nchu.edu.tw/news-detail/id/40123"
"2017-05-22","【媒體報導】免環評 應同步檢視都市計畫","聯合報","https://www2.nchu.edu.tw/news-detail/id/40122"
"2017-05-22","【媒體報導】不畏駭浪 正興城灣盃乘風帆揭幕","中央社","https://www2.nchu.edu.tw/news-detail/id/40121"
"2017-05-22","【媒體報導】日本泳賽 朱宸平男子百公尺蝶式破全國","中央社","https://www2.nchu.edu.tw/news-detail/id/40118"
"2017-05-22","【媒體公關組】興大昆蟲系系友程建中  捐贈2萬件昆蟲標本","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40120"
"2017-05-22","【媒體公關組】興大「復蟲者聯盟」昆蟲展 介紹昆蟲的超能力","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40116"
"2017-05-22","【媒體報導】斯里蘭卡：當地大學窄門太窄　台灣高教的潛力市場","東森新聞雲","https://www2.nchu.edu.tw/news-detail/id/40115"
"2017-05-17","【媒體報導】26萬件大溪檔案 全部上線","聯合報","https://www2.nchu.edu.tw/news-detail/id/40062"
"2017-05-17","【媒體報導】獲日認證樹木醫生 劉東啟高議會演講","中華日報","https://www2.nchu.edu.tw/news-detail/id/40061"
"2017-05-17","【媒體報導】興大研究有成 發現3種新品種盲蛛","中國時報","https://www2.nchu.edu.tw/news-detail/id/40060"
"2017-05-16","【媒體公關組】興大生科系發表三種台灣特有新種盲蛛","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40049"
"2017-05-15","【媒體公關組】興大國際處歡慶母親節  自製康乃馨、打卡傳情 ","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40035"
"2017-05-15","【媒體報導】學、醫攜手業界 催生醫療新品","中國時報","https://www2.nchu.edu.tw/news-detail/id/40034"
"2017-05-15","【媒體報導】興大與溪湖高中、古坑華德福實中策略聯盟","國立教育廣播電臺","https://www2.nchu.edu.tw/news-detail/id/40033"
"2017-05-15","【媒體報導】中興大學新化林場「黃金雨」開始了 賞花趁早","聯合報","https://www2.nchu.edu.tw/news-detail/id/40029"
"2017-05-15","【學者評論】蔡東杰》北韓為何就是要搗「彈」","中國時報","https://www2.nchu.edu.tw/news-detail/id/40028"
"2017-05-15","【媒體報導】台灣無法出席WHA 學者：國際參與應跳脫兩岸框架","自由時報","https://www2.nchu.edu.tw/news-detail/id/40027"
"2017-05-15","【媒體報導】不讓石虎遭路殺 鎖定台3、台16線","聯合報","https://www2.nchu.edu.tw/news-detail/id/40023"
"2017-05-15","【媒體報導】奇！24小時放送佛經 瀕死老荔枝樹活過來了","自由時報","https://www2.nchu.edu.tw/news-detail/id/40020"
"2017-05-12","【媒體公關組】興大景憩學程與台灣世曦簽訂產學合作","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/40012"
"2017-05-11","【媒體公關組】三分鐘生科論文口說競賽 興大生科院辦中區預賽","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39990"
"2017-05-10","【媒體公關組】興大與溪湖高中、古坑華德福實中策略聯盟","秘書室媒體公關組","https://www2.nchu.edu.tw/news-detail/id/39975"
